target	pipeline	src_type	model	protocol	rep	rmsd	tmscore	gdtts	gdtha	aligned_len	seq_len	source
1J2J	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_ref15	2	0.783	0.9755	0.9652	0.8318	165	165	af_relaxed
1J2J	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_ref15	3	1.016	0.9619	0.9424	0.7697	165	165	af_relaxed
1J2J	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_ref15	4	1.0	0.9641	0.947	0.7864	165	165	af_relaxed
1J2J	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_ref15	5	0.982	0.9644	0.947	0.7773	165	165	af_relaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_beta	1	0.937	0.9655	0.9379	0.8015	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_beta	2	0.97	0.9632	0.9348	0.7879	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_beta	3	1.099	0.9566	0.9227	0.7712	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_beta	4	0.981	0.9624	0.9288	0.7788	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_beta	5	0.856	0.971	0.9485	0.8121	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_ref15	1	0.855	0.9701	0.9455	0.7758	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_ref15	2	0.856	0.9701	0.9455	0.7848	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_ref15	3	0.872	0.969	0.9424	0.7727	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_ref15	4	0.879	0.9688	0.947	0.7833	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_ref15	5	0.9	0.9674	0.947	0.7758	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_beta	1	0.909	0.9665	0.9273	0.7667	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_beta	2	0.948	0.964	0.9273	0.7621	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_beta	3	0.934	0.9652	0.9288	0.7636	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_beta	4	0.955	0.9642	0.9333	0.7773	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_beta	5	0.912	0.9663	0.9288	0.7712	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_ref15	1	0.92	0.9659	0.9348	0.7712	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_ref15	2	0.842	0.9711	0.9515	0.8015	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_ref15	3	0.913	0.967	0.9364	0.7742	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_ref15	4	0.912	0.9666	0.9303	0.7636	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_ref15	5	1.038	0.9581	0.9182	0.753	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_beta	1	0.892	0.97	0.9636	0.8288	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_beta	2	0.977	0.9643	0.9485	0.7894	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_beta	3	1.085	0.9567	0.9227	0.7545	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_beta	4	1.059	0.9584	0.9273	0.7545	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_beta	5	0.955	0.9653	0.947	0.7833	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_ref15	1	0.943	0.9668	0.9561	0.8015	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_ref15	2	0.985	0.9629	0.9333	0.7697	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_ref15	3	0.956	0.9655	0.95	0.7955	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_ref15	4	0.91	0.9691	0.9606	0.8061	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_ref15	5	0.986	0.9631	0.9364	0.7773	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_beta	1	0.838	0.9711	0.947	0.7879	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_beta	2	0.775	0.975	0.9576	0.8106	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_beta	3	0.816	0.9724	0.9606	0.7955	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_beta	4	0.89	0.9678	0.9348	0.7788	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_beta	5	0.863	0.9694	0.9409	0.7879	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	1	0.754	0.9763	0.9606	0.8136	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	2	0.97	0.9633	0.9318	0.7667	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	3	0.761	0.976	0.9667	0.8197	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	4	0.958	0.9645	0.9409	0.7697	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	5	0.855	0.9699	0.9379	0.7636	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	1	0.876	0.9696	0.9455	0.803	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	2	0.844	0.9714	0.9439	0.7985	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	3	0.85	0.9704	0.9409	0.7712	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	4	0.847	0.971	0.9455	0.7894	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	5	0.813	0.9726	0.953	0.7955	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	1	0.894	0.9677	0.9394	0.7667	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	2	0.914	0.9663	0.9303	0.7606	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	3	0.923	0.9662	0.9318	0.7758	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	4	0.921	0.9657	0.9273	0.7545	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	5	0.876	0.9687	0.9409	0.7697	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	1	0.8	0.9742	0.9621	0.8258	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	2	0.881	0.97	0.953	0.8091	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	3	0.879	0.9712	0.9621	0.8258	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	4	0.868	0.972	0.9667	0.8288	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	5	0.881	0.9719	0.9621	0.8318	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	1	0.924	0.9674	0.95	0.8076	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	2	0.955	0.9655	0.953	0.8	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	3	0.881	0.9706	0.9591	0.8212	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	4	0.893	0.9695	0.9545	0.8091	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	5	0.876	0.9701	0.9576	0.8076	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	1	0.809	0.9734	0.9606	0.8212	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	2	0.802	0.9737	0.9576	0.8091	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	3	0.862	0.97	0.9409	0.7894	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	4	0.867	0.9698	0.9455	0.7894	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	5	0.754	0.9764	0.9621	0.8167	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	1	0.792	0.974	0.9621	0.8076	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	2	0.812	0.9728	0.9591	0.7848	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	3	0.818	0.9724	0.9561	0.7924	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	4	0.811	0.9729	0.9591	0.797	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	5	0.773	0.9753	0.9621	0.8061	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	1	0.932	0.9668	0.9409	0.7909	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	2	0.97	0.9645	0.9379	0.7879	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	3	0.797	0.9742	0.9591	0.8167	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	4	0.885	0.9693	0.9439	0.7864	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	5	0.861	0.9712	0.947	0.8	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	1	1.055	0.959	0.9242	0.7621	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	2	0.925	0.9665	0.9394	0.7879	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	3	0.84	0.9712	0.9485	0.7955	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	4	0.871	0.9694	0.9409	0.7803	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	5	0.892	0.9678	0.9455	0.7818	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	1	1.015	0.9626	0.9379	0.7833	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	2	0.858	0.9719	0.9576	0.8227	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	3	0.919	0.9682	0.9591	0.7985	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	4	1.063	0.9603	0.9394	0.7879	164	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	5	0.931	0.9668	0.9439	0.8	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	1	0.904	0.9697	0.9606	0.8227	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	2	0.845	0.9723	0.953	0.8227	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	3	0.947	0.9663	0.9485	0.803	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	4	0.937	0.9663	0.9439	0.7818	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	5	0.763	0.9764	0.9621	0.8318	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	1	0.836	0.9714	0.9455	0.7879	165	165	af_unrelaxed
1J2J	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	2	0.981	0.9634	0.9379	0.7697	165	165	af_unrelaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	1	0.745	0.9636	0.9663	0.8486	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	2	0.751	0.964	0.9639	0.8486	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	3	0.675	0.9696	0.976	0.8534	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	4	0.705	0.9669	0.9712	0.8389	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	5	0.664	0.9707	0.9784	0.8558	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	1	0.623	0.9739	0.9856	0.8702	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	2	0.628	0.9734	0.9832	0.863	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	3	0.626	0.9735	0.9832	0.8654	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	4	0.615	0.9744	0.9832	0.8654	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	5	0.619	0.9741	0.9856	0.875	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_beta	1	0.646	0.9722	0.976	0.875	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_beta	2	0.62	0.9743	0.9808	0.8774	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_beta	3	0.682	0.9691	0.9736	0.851	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_beta	4	0.704	0.9676	0.9736	0.8606	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_beta	5	0.642	0.9725	0.9784	0.863	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_ref15	1	0.613	0.9748	0.9808	0.8774	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_ref15	2	0.613	0.9747	0.9808	0.8678	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_ref15	3	0.618	0.9743	0.9856	0.875	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_ref15	4	0.61	0.975	0.9832	0.875	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_ref15	5	0.627	0.9736	0.9808	0.8702	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_beta	1	0.696	0.9696	0.9712	0.8798	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_beta	2	0.784	0.9622	0.9639	0.8558	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_beta	3	0.666	0.9719	0.9736	0.887	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_beta	4	0.731	0.967	0.9712	0.875	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_beta	5	0.707	0.9684	0.9663	0.8726	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	1	0.655	0.9727	0.976	0.8966	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	2	0.625	0.9749	0.9808	0.9014	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	3	0.623	0.9753	0.9808	0.9087	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	4	0.638	0.9743	0.9784	0.9062	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	5	0.667	0.9719	0.9736	0.8918	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	1	0.639	0.9729	0.9784	0.8798	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	2	0.623	0.9742	0.9784	0.8774	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	3	0.629	0.9737	0.976	0.8822	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	4	0.633	0.9734	0.9784	0.8798	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	5	0.625	0.9739	0.9808	0.8822	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	1	0.608	0.975	0.9928	0.8654	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	2	0.722	0.9662	0.9736	0.8534	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	3	0.701	0.9679	0.9808	0.8558	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	4	0.634	0.9729	0.9856	0.8582	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	5	0.626	0.9736	0.9856	0.863	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	1	0.613	0.9749	0.9808	0.8798	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	2	0.596	0.9761	0.988	0.8918	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	3	0.607	0.9752	0.988	0.887	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	4	0.596	0.9761	0.9832	0.887	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	5	0.781	0.9619	0.9615	0.851	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	1	0.638	0.9728	0.9832	0.8606	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	2	0.641	0.9724	0.9808	0.8582	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	3	0.602	0.9757	0.9856	0.8774	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	4	0.666	0.9705	0.9784	0.8534	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	5	0.622	0.9741	0.9832	0.863	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	1	0.605	0.9763	0.9784	0.9111	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	2	0.832	0.9591	0.9591	0.863	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	3	0.612	0.9757	0.9784	0.9038	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	4	0.611	0.9761	0.9808	0.9087	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	5	0.628	0.9748	0.9784	0.9087	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	1	0.589	0.9769	0.9784	0.8966	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	2	0.581	0.9776	0.9808	0.9038	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	3	0.61	0.9755	0.9784	0.8942	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	4	0.712	0.9685	0.9663	0.8774	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	5	0.672	0.9706	0.9688	0.8702	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	1	0.765	0.9653	0.9688	0.8654	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	2	0.679	0.9713	0.9832	0.8894	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	3	0.795	0.962	0.9688	0.863	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	4	0.734	0.9666	0.9712	0.8678	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	5	0.798	0.9627	0.9712	0.8702	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	1	0.737	0.9662	0.9712	0.851	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	2	0.706	0.9692	0.9784	0.8702	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	3	0.713	0.9682	0.9736	0.8582	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	4	0.71	0.9684	0.9736	0.863	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	5	0.714	0.9683	0.9736	0.863	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	1	0.746	0.9667	0.9688	0.8654	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	2	0.709	0.9699	0.976	0.8894	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	3	0.69	0.9714	0.976	0.887	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	4	0.729	0.9696	0.9784	0.8798	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	5	0.69	0.9724	0.9856	0.8894	104	104	af_relaxed
1JIW	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	1	0.713	0.9701	0.9784	0.875	104	104	af_relaxed
1JK9	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	1	1.021	0.9601	0.9424	0.824	152	152	af_relaxed
1JK9	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	2	1.072	0.9584	0.9474	0.8257	152	152	af_relaxed
1JK9	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	3	1.038	0.9589	0.9441	0.8158	152	152	af_relaxed
1JK9	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	4	0.989	0.9623	0.9523	0.8207	152	152	af_relaxed
1JK9	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	5	1.04	0.9585	0.9375	0.8076	152	152	af_relaxed
1JK9	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	1	0.914	0.9667	0.9556	0.8257	152	152	af_relaxed
1JK9	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	2	1.006	0.961	0.9441	0.8125	152	152	af_relaxed
1JK9	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	3	1.032	0.9604	0.9474	0.8141	152	152	af_relaxed
1JK9	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	4	1.0	0.9606	0.9457	0.7961	152	152	af_relaxed
1JK9	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	5	1.2	0.9487	0.9293	0.7862	152	152	af_relaxed
