target	source	model_idx	blue_rmsd	green_rmsd	rmsd_diff	blue_tmscore	green_tmscore	tmscore_diff	blue_gdtts	green_gdtts	gdtts_diff
1GCQ	boltz	2	1.3230	1.1400	0.1830	0.9403	0.9430	-0.0027	0.9693	0.9649	0.0044
1GCQ	boltz	3	1.3930	1.3110	0.0820	0.9421	0.9363	0.0058	0.9693	0.9649	0.0044
1GCQ	boltz	4	1.1450	1.4070	-0.2620	0.9407	0.9368	0.0039	0.9693	0.9649	0.0044
1GHQ	af_relaxed	0	1.9390	1.9940	-0.0550	0.9582	0.9576	0.0006	0.9210	0.9210	0.0000
1GHQ	af_relaxed	1	2.0720	2.1580	-0.0860	0.9565	0.9555	0.0010	0.9194	0.9169	0.0025
1GHQ	af_relaxed	2	2.1920	1.9670	0.2250	0.9556	0.9574	-0.0018	0.9161	0.9202	-0.0041
1GHQ	af_relaxed	3	2.1570	2.1870	-0.0300	0.9558	0.9557	0.0001	0.9169	0.9169	0.0000
1GHQ	af_relaxed	4	2.2280	2.4030	-0.1750	0.9554	0.9550	0.0004	0.9194	0.9178	0.0016
1GHQ	af_unrelaxed	0	2.1830	1.9860	0.1970	0.9559	0.9578	-0.0019	0.9169	0.9210	-0.0041
1GHQ	af_unrelaxed	1	2.2150	2.1520	0.0630	0.9557	0.9558	-0.0001	0.9202	0.9161	0.0041
1GHQ	af_unrelaxed	2	2.0630	1.9600	0.1030	0.9567	0.9578	-0.0011	0.9202	0.9210	-0.0008
1GHQ	af_unrelaxed	3	2.1470	2.1780	-0.0310	0.9560	0.9559	0.0001	0.9169	0.9169	0.0000
1GHQ	af_unrelaxed	4	1.9300	2.3910	-0.4610	0.9584	0.9552	0.0032	0.9218	0.9178	0.0040
1GHQ	amber_af	0	2.1900	1.9940	0.1960	0.9556	0.9576	-0.0020	0.9153	0.9210	-0.0057
1GHQ	amber_af	1	2.2280	2.1590	0.0690	0.9554	0.9555	-0.0001	0.9202	0.9161	0.0041
1GHQ	amber_af	2	2.0730	1.9670	0.1060	0.9564	0.9575	-0.0011	0.9186	0.9202	-0.0016
1GHQ	amber_af	3	2.1560	2.1870	-0.0310	0.9558	0.9557	0.0001	0.9153	0.9169	-0.0016
1GHQ	amber_af	4	1.9390	2.4040	-0.4650	0.9581	0.9550	0.0031	0.9202	0.9178	0.0024
1GHQ	amber_boltz	0	1.5740	1.7380	-0.1640	0.9625	0.9600	0.0025	0.9218	0.9267	-0.0049
1GHQ	amber_boltz	1	1.9540	1.9020	0.0520	0.9565	0.9580	-0.0015	0.9161	0.9194	-0.0033
1GHQ	amber_boltz	2	1.9020	2.2650	-0.3630	0.9603	0.9535	0.0068	0.9226	0.9194	0.0032
1GHQ	amber_boltz	3	1.7900	1.9700	-0.1800	0.9601	0.9564	0.0037	0.9210	0.9194	0.0016
1GHQ	amber_boltz	4	1.8380	2.1790	-0.3410	0.9597	0.9548	0.0049	0.9243	0.9178	0.0065
1GHQ	boltz	0	1.5620	1.7220	-0.1600	0.9628	0.9603	0.0025	0.9218	0.9283	-0.0065
1GHQ	boltz	1	1.9520	1.9070	0.0450	0.9572	0.9586	-0.0014	0.9194	0.9186	0.0008
1GHQ	boltz	2	1.8850	2.1800	-0.2950	0.9614	0.9548	0.0066	0.9243	0.9202	0.0041
1GHQ	boltz	3	1.7680	1.9720	-0.2040	0.9609	0.9571	0.0038	0.9235	0.9202	0.0033
1GHQ	boltz	4	1.8410	2.0780	-0.2370	0.9603	0.9565	0.0038	0.9243	0.9226	0.0017
1GL1	af_relaxed	0	1.0160	1.0480	-0.0320	0.9874	0.9874	0.0000	0.9874	0.9874	0.0000
1GL1	af_relaxed	1	1.0770	1.0790	-0.0020	0.9873	0.9872	0.0001	0.9874	0.9874	0.0000
1GL1	af_relaxed	2	1.0570	1.0500	0.0070	0.9873	0.9875	-0.0002	0.9874	0.9874	0.0000
1GL1	af_relaxed	3	1.0380	1.0630	-0.0250	0.9876	0.9875	0.0001	0.9885	0.9874	0.0011
1GL1	af_relaxed	4	1.0320	0.9430	0.0890	0.9873	0.9874	-0.0001	0.9874	0.9874	0.0000
1GL1	af_unrelaxed	0	1.0770	1.0410	0.0360	0.9873	0.9876	-0.0003	0.9864	0.9885	-0.0021
1GL1	af_unrelaxed	1	1.0160	1.0830	-0.0670	0.9876	0.9872	0.0004	0.9864	0.9864	0.0000
1GL1	af_unrelaxed	2	1.0090	1.0450	-0.0360	0.9875	0.9876	-0.0001	0.9874	0.9874	0.0000
1GL1	af_unrelaxed	3	1.0300	1.0600	-0.0300	0.9878	0.9876	0.0002	0.9874	0.9874	0.0000
1GL1	af_unrelaxed	4	1.0540	0.9320	0.1220	0.9874	0.9876	-0.0002	0.9874	0.9874	0.0000
1GL1	amber_af	0	1.0800	1.0480	0.0320	0.9873	0.9874	-0.0001	0.9874	0.9874	0.0000
1GL1	amber_af	1	1.0320	1.0800	-0.0480	0.9873	0.9872	0.0001	0.9874	0.9874	0.0000
1GL1	amber_af	2	1.0160	1.0510	-0.0350	0.9874	0.9875	-0.0001	0.9874	0.9874	0.0000
1GL1	amber_af	3	1.0380	1.0640	-0.0260	0.9876	0.9875	0.0001	0.9885	0.9874	0.0011
1GL1	amber_af	4	1.0570	0.9450	0.1120	0.9874	0.9874	0.0000	0.9874	0.9874	0.0000
1GL1	amber_boltz	0	1.0170	0.9670	0.0500	0.9882	0.9892	-0.0010	0.9885	0.9906	-0.0021
1GL1	amber_boltz	1	1.0750	1.0900	-0.0150	0.9892	0.9880	0.0012	0.9895	0.9885	0.0010
1GL1	amber_boltz	2	1.0210	1.0250	-0.0040	0.9876	0.9873	0.0003	0.9864	0.9854	0.0010
1GL1	amber_boltz	3	0.9450	0.9980	-0.0530	0.9895	0.9880	0.0015	0.9895	0.9885	0.0010
1GL1	amber_boltz	4	1.0240	0.9780	0.0460	0.9870	0.9891	-0.0021	0.9874	0.9895	-0.0021
1GL1	boltz	0	1.0200	0.9660	0.0540	0.9883	0.9892	-0.0009	0.9874	0.9906	-0.0032
1GL1	boltz	1	1.0690	1.0950	-0.0260	0.9893	0.9880	0.0013	0.9895	0.9874	0.0021
1GL1	boltz	2	1.0230	1.0270	-0.0040	0.9878	0.9874	0.0004	0.9864	0.9854	0.0010
1GL1	boltz	3	0.9460	1.0030	-0.0570	0.9897	0.9879	0.0018	0.9885	0.9874	0.0011
1GL1	boltz	4	1.0290	0.9780	0.0510	0.9870	0.9892	-0.0022	0.9874	0.9895	-0.0021
1GLA	af_relaxed	0	9.0790	9.3140	-0.2350	0.9222	0.9248	-0.0026	0.9239	0.9270	-0.0031
1GLA	af_relaxed	1	8.9450	9.0090	-0.0640	0.9232	0.9222	0.0010	0.9270	0.9270	0.0000
1GLA	af_relaxed	2	9.0790	8.8560	0.2230	0.9205	0.9235	-0.0030	0.9193	0.9270	-0.0077
1GLA	af_relaxed	3	9.1820	9.1320	0.0500	0.9239	0.9221	0.0018	0.9286	0.9239	0.0047
1GLA	af_relaxed	4	9.1670	9.1450	0.0220	0.9217	0.9208	0.0009	0.9208	0.9224	-0.0016
1GLA	af_unrelaxed	0	9.0210	9.2970	-0.2760	0.9239	0.9253	-0.0014	0.9301	0.9317	-0.0016
1GLA	af_unrelaxed	1	9.0340	8.9950	0.0390	0.9233	0.9217	0.0016	0.9301	0.9270	0.0031
1GLA	af_unrelaxed	2	8.9320	8.8330	0.0990	0.9233	0.9235	-0.0002	0.9286	0.9301	-0.0015
1GLA	af_unrelaxed	3	9.1600	9.1000	0.0600	0.9228	0.9255	-0.0027	0.9255	0.9301	-0.0046
1GLA	af_unrelaxed	4	9.1580	9.1080	0.0500	0.9243	0.9221	0.0022	0.9286	0.9255	0.0031
1GLA	amber_af	0	9.0780	9.3150	-0.2370	0.9205	0.9246	-0.0041	0.9193	0.9286	-0.0093
1GLA	amber_af	1	9.0740	9.0080	0.0660	0.9222	0.9224	-0.0002	0.9239	0.9270	-0.0031
1GLA	amber_af	2	8.9430	8.8550	0.0880	0.9231	0.9234	-0.0003	0.9270	0.9270	0.0000
1GLA	amber_af	3	9.1660	9.1310	0.0350	0.9213	0.9223	-0.0010	0.9193	0.9255	-0.0062
1GLA	amber_af	4	9.1810	9.1470	0.0340	0.9239	0.9211	0.0028	0.9286	0.9208	0.0078
1GLA	amber_boltz	0	8.0350	9.3910	-1.3560	0.9269	0.9262	0.0007	0.9317	0.9286	0.0031
1GLA	amber_boltz	1	9.5360	8.5620	0.9740	0.9260	0.9255	0.0005	0.9317	0.9286	0.0031
1GLA	amber_boltz	2	15.0180	9.1280	5.8900	0.1706	0.9262	-0.7556	0.0978	0.9286	-0.8308
1GLA	amber_boltz	3	8.8560	8.1480	0.7080	0.9264	0.9266	-0.0002	0.9317	0.9286	0.0031
1GLA	amber_boltz	4	8.4910	7.5950	0.8960	0.9264	0.9269	-0.0005	0.9301	0.9286	0.0015
1GLA	boltz	0	8.0280	9.3890	-1.3610	0.9272	0.9267	0.0005	0.9301	0.9301	0.0000
1GLA	boltz	1	9.5390	8.5660	0.9730	0.9263	0.9256	0.0007	0.9301	0.9286	0.0015
1GLA	boltz	2	8.2620	9.1290	-0.8670	0.9262	0.9266	-0.0004	0.9301	0.9286	0.0015
1GLA	boltz	3	8.8570	8.1400	0.7170	0.9268	0.9270	-0.0002	0.9301	0.9286	0.0015
1GLA	boltz	4	8.5030	7.5870	0.9160	0.9268	0.9270	-0.0002	0.9301	0.9301	0.0000
1GP2	af_relaxed	0	1.4700	1.5070	-0.0370	0.9644	0.9638	0.0006	0.9177	0.9110	0.0067
1GP2	af_relaxed	1	1.5180	1.4400	0.0780	0.9633	0.9658	-0.0025	0.9110	0.9221	-0.0111
1GP2	af_relaxed	2	1.6140	1.4540	0.1600	0.9601	0.9653	-0.0052	0.9088	0.9206	-0.0118
1GP2	af_relaxed	3	1.9140	1.4360	0.4780	0.9442	0.9661	-0.0219	0.8820	0.9303	-0.0483
1GP2	af_relaxed	4	2.1550	2.6070	-0.4520	0.9361	0.9236	0.0125	0.8754	0.8717	0.0037
1GP2	af_unrelaxed	0	1.9110	1.4990	0.4120	0.9443	0.9640	-0.0197	0.8843	0.9139	-0.0296
1GP2	af_unrelaxed	1	1.5140	1.4320	0.0820	0.9635	0.9661	-0.0026	0.9147	0.9206	-0.0059
1GP2	af_unrelaxed	2	1.6190	1.4470	0.1720	0.9602	0.9655	-0.0053	0.9102	0.9184	-0.0082
1GP2	af_unrelaxed	3	2.1500	1.4320	0.7180	0.9363	0.9663	-0.0300	0.8761	0.9288	-0.0527
1GP2	af_unrelaxed	4	1.4600	2.6050	-1.1450	0.9648	0.9238	0.0410	0.9169	0.8739	0.0430
1GP2	amber_af	0	1.9140	1.5070	0.4070	0.9442	0.9638	-0.0196	0.8828	0.9110	-0.0282
1GP2	amber_af	1	1.5180	1.4400	0.0780	0.9633	0.9659	-0.0026	0.9110	0.9206	-0.0096
1GP2	amber_af	2	1.6090	1.4530	0.1560	0.9601	0.9653	-0.0052	0.9095	0.9206	-0.0111
1GP2	amber_af	3	2.1550	1.4360	0.7190	0.9361	0.9661	-0.0300	0.8761	0.9303	-0.0542
1GP2	amber_af	4	1.4710	2.6070	-1.1360	0.9644	0.9236	0.0408	0.9177	0.8717	0.0460
1GP2	amber_boltz	0	1.6460	1.6590	-0.0130	0.9557	0.9575	-0.0018	0.8984	0.9028	-0.0044
1GP2	amber_boltz	1	1.6920	1.6210	0.0710	0.9555	0.9589	-0.0034	0.9021	0.9117	-0.0096
1GP2	amber_boltz	2	1.5600	1.6640	-0.1040	0.9622	0.9546	0.0076	0.9139	0.8984	0.0155
1GP2	amber_boltz	3	1.8830	1.5910	0.2920	0.9449	0.9605	-0.0156	0.8850	0.9102	-0.0252
1GP2	amber_boltz	4	1.9910	2.0380	-0.0470	0.9377	0.9376	0.0001	0.8464	0.8813	-0.0349
1GP2	boltz	0	1.6400	1.6550	-0.0150	0.9559	0.9576	-0.0017	0.8999	0.9013	-0.0014
1GP2	boltz	1	1.6890	1.6200	0.0690	0.9556	0.9590	-0.0034	0.9043	0.9110	-0.0067
1GP2	boltz	2	1.5590	1.6650	-0.1060	0.9623	0.9547	0.0076	0.9132	0.9013	0.0119
1GP2	boltz	3	1.8830	1.5890	0.2940	0.9449	0.9606	-0.0157	0.8880	0.9110	-0.0230
1GP2	boltz	4	1.9900	2.0380	-0.0480	0.9378	0.9376	0.0002	0.8487	0.8835	-0.0348
1GPW	af_relaxed	0	3.1830	3.1370	0.0460	0.9596	0.9603	-0.0007	0.9496	0.9506	-0.0010
1GPW	af_relaxed	1	2.6410	0.8600	1.7810	0.9621	0.9843	-0.0222	0.9536	0.9753	-0.0217
1GPW	af_relaxed	2	0.9580	0.9650	-0.0070	0.9816	0.9813	0.0003	0.9723	0.9704	0.0019
1GPW	af_relaxed	3	3.4080	3.3980	0.0100	0.9591	0.9588	0.0003	0.9536	0.9536	0.0000
1GPW	af_relaxed	4	0.9120	0.9020	0.0100	0.9831	0.9833	-0.0002	0.9723	0.9733	-0.0010
1GPW	af_unrelaxed	0	0.9520	3.1210	-2.1690	0.9817	0.9607	0.0210	0.9723	0.9516	0.0207
1GPW	af_unrelaxed	1	3.3980	0.8610	2.5370	0.9592	0.9843	-0.0251	0.9526	0.9753	-0.0227
1GPW	af_unrelaxed	2	2.6320	0.9600	1.6720	0.9623	0.9815	-0.0192	0.9545	0.9713	-0.0168
1GPW	af_unrelaxed	3	0.9070	3.3900	-2.4830	0.9832	0.9589	0.0243	0.9733	0.9526	0.0207
1GPW	af_unrelaxed	4	3.1710	0.8990	2.2720	0.9599	0.9834	-0.0235	0.9506	0.9733	-0.0227
1GPW	amber_af	0	0.9570	3.1370	-2.1800	0.9816	0.9603	0.0213	0.9723	0.9506	0.0217
1GPW	amber_af	1	3.4080	0.8600	2.5480	0.9591	0.9844	-0.0253	0.9536	0.9743	-0.0207
1GPW	amber_af	2	2.6410	0.9650	1.6760	0.9622	0.9813	-0.0191	0.9536	0.9713	-0.0177
1GPW	amber_af	3	0.9130	3.3990	-2.4860	0.9831	0.9588	0.0243	0.9723	0.9536	0.0187
1GPW	amber_af	4	3.1850	0.9020	2.2830	0.9596	0.9834	-0.0238	0.9506	0.9733	-0.0227
1GPW	amber_boltz	0	1.1060	1.0210	0.0850	0.9754	0.9764	-0.0010	0.9565	0.9565	0.0000
1GPW	amber_boltz	1	1.0730	1.1090	-0.0360	0.9765	0.9748	0.0017	0.9615	0.9545	0.0070
1GPW	amber_boltz	2	1.0390	1.0940	-0.0550	0.9777	0.9744	0.0033	0.9605	0.9457	0.0148
1GPW	amber_boltz	3	1.0600	1.0570	0.0030	0.9766	0.9762	0.0004	0.9595	0.9575	0.0020
1GPW	amber_boltz	4	1.0800	1.0890	-0.0090	0.9751	0.9755	-0.0004	0.9565	0.9575	-0.0010
1GPW	boltz	0	1.0990	1.0150	0.0840	0.9758	0.9767	-0.0009	0.9555	0.9575	-0.0020
1GPW	boltz	1	1.0650	1.1010	-0.0360	0.9768	0.9752	0.0016	0.9605	0.9526	0.0079
1GPW	boltz	2	1.0340	1.0870	-0.0530	0.9779	0.9746	0.0033	0.9575	0.9457	0.0118
1GPW	boltz	3	1.0570	1.0440	0.0130	0.9768	0.9767	0.0001	0.9585	0.9565	0.0020
1GPW	boltz	4	1.0700	1.0810	-0.0110	0.9755	0.9758	-0.0003	0.9575	0.9585	-0.0010
1GRN	af_relaxed	0	5.3350	5.2770	0.0580	0.9384	0.9384	0.0000	0.9359	0.9359	0.0000
1GRN	af_relaxed	1	4.8510	4.8880	-0.0370	0.9426	0.9423	0.0003	0.9437	0.9411	0.0026
1GRN	af_relaxed	2	5.5070	5.4870	0.0200	0.9378	0.9379	-0.0001	0.9346	0.9346	0.0000
1GRN	af_relaxed	3	5.1900	5.1900	0.0000	0.9384	0.9387	-0.0003	0.9346	0.9346	0.0000
1GRN	af_relaxed	4	5.2450	5.2580	-0.0130	0.9387	0.9383	0.0004	0.9359	0.9359	0.0000
1GRN	af_unrelaxed	0	5.3140	5.2560	0.0580	0.9384	0.9384	0.0000	0.9359	0.9359	0.0000
1GRN	af_unrelaxed	1	5.2270	4.8700	0.3570	0.9387	0.9423	-0.0036	0.9359	0.9411	-0.0052
1GRN	af_unrelaxed	2	5.1660	5.4650	-0.2990	0.9383	0.9379	0.0004	0.9346	0.9346	0.0000
1GRN	af_unrelaxed	3	4.8340	5.1660	-0.3320	0.9426	0.9386	0.0040	0.9411	0.9346	0.0065
1GRN	af_unrelaxed	4	5.4860	5.2390	0.2470	0.9378	0.9384	-0.0006	0.9346	0.9359	-0.0013
1GRN	amber_af	0	5.3350	5.2770	0.0580	0.9384	0.9384	0.0000	0.9359	0.9359	0.0000
1GRN	amber_af	1	5.2460	4.8880	0.3580	0.9387	0.9424	-0.0037	0.9359	0.9411	-0.0052
1GRN	amber_af	2	5.1900	5.4870	-0.2970	0.9383	0.9379	0.0004	0.9346	0.9346	0.0000
1GRN	amber_af	3	4.8510	5.1900	-0.3390	0.9426	0.9387	0.0039	0.9437	0.9346	0.0091
1GRN	amber_af	4	5.5070	5.2580	0.2490	0.9378	0.9383	-0.0005	0.9346	0.9359	-0.0013
1GRN	amber_boltz	0	1.4240	1.4250	-0.0010	0.9700	0.9677	0.0023	0.9620	0.9568	0.0052
1GRN	amber_boltz	1	1.2570	1.3520	-0.0950	0.9756	0.9695	0.0061	0.9712	0.9607	0.0105
1GRN	amber_boltz	2	1.2230	1.3420	-0.1190	0.9685	0.9690	-0.0005	0.9568	0.9581	-0.0013
1GRN	amber_boltz	3	1.5370	1.1980	0.3390	0.9642	0.9733	-0.0091	0.9490	0.9660	-0.0170
1GRN	amber_boltz	4	1.6150	1.4110	0.2040	0.9619	0.9694	-0.0075	0.9463	0.9607	-0.0144
1GRN	boltz	0	1.4270	1.4330	-0.0060	0.9700	0.9675	0.0025	0.9607	0.9542	0.0065
1GRN	boltz	1	1.2560	1.3540	-0.0980	0.9755	0.9694	0.0061	0.9712	0.9594	0.0118
1GRN	boltz	2	1.2230	1.3390	-0.1160	0.9683	0.9690	-0.0007	0.9581	0.9568	0.0013
1GRN	boltz	3	1.5430	1.2000	0.3430	0.9641	0.9733	-0.0092	0.9503	0.9660	-0.0157
1GRN	boltz	4	1.6220	1.4140	0.2080	0.9617	0.9694	-0.0077	0.9490	0.9607	-0.0117
1GXD	af_relaxed	0	3.5450	3.5310	0.0140	0.8952	0.8965	-0.0013	0.6663	0.6687	-0.0024
1GXD	af_relaxed	1	3.5020	3.5050	-0.0030	0.8971	0.8980	-0.0009	0.6707	0.6747	-0.0040
1GXD	af_relaxed	2	3.9140	3.7480	0.1660	0.8802	0.8890	-0.0088	0.6571	0.6659	-0.0088
1GXD	af_relaxed	3	3.6030	3.8940	-0.2910	0.8952	0.8818	0.0134	0.6743	0.6615	0.0128
1GXD	af_relaxed	4	3.9080	3.9240	-0.0160	0.8799	0.8785	0.0014	0.6458	0.6454	0.0004
1GXD	amber_af	0	3.9140	3.5310	0.3830	0.8802	0.8965	-0.0163	0.6575	0.6687	-0.0112
1GXD	amber_af	1	3.9080	3.5050	0.4030	0.8800	0.8980	-0.0180	0.6454	0.6755	-0.0301
1GXD	amber_af	2	3.5460	3.7470	-0.2010	0.8952	0.8890	0.0062	0.6667	0.6655	0.0012
1GXD	amber_af	3	3.5020	3.8940	-0.3920	0.8971	0.8818	0.0153	0.6703	0.6615	0.0088
1GXD	amber_af	4	3.6030	3.9240	-0.3210	0.8952	0.8784	0.0168	0.6743	0.6462	0.0281
1GXD	amber_boltz	0	3.6770	3.6990	-0.0220	0.8990	0.9005	-0.0015	0.6891	0.7015	-0.0124
1GXD	amber_boltz	1	3.9200	3.8860	0.0340	0.8846	0.8851	-0.0005	0.6587	0.6579	0.0008
1GXD	amber_boltz	2	3.9520	3.4660	0.4860	0.8887	0.9044	-0.0157	0.6883	0.6911	-0.0028
1GXD	amber_boltz	3	3.7850	3.8560	-0.0710	0.8963	0.8879	0.0084	0.6911	0.6679	0.0232
1GXD	amber_boltz	4	3.7820	3.4320	0.3500	0.8969	0.9089	-0.0120	0.6923	0.7260	-0.0337
1GXD	boltz	0	3.6690	3.6900	-0.0210	0.8992	0.9008	-0.0016	0.6891	0.7003	-0.0112
1GXD	boltz	1	3.9130	3.8770	0.0360	0.8848	0.8854	-0.0006	0.6603	0.6591	0.0012
1GXD	boltz	2	3.9430	3.4550	0.4880	0.8888	0.9048	-0.0160	0.6871	0.6923	-0.0052
1GXD	boltz	3	3.7760	3.8510	-0.0750	0.8966	0.8880	0.0086	0.6931	0.6683	0.0248
1GXD	boltz	4	3.7740	3.4240	0.3500	0.8971	0.9093	-0.0122	0.6911	0.7256	-0.0345
1H1V	af_relaxed	0	0.8270	0.7440	0.0830	0.9877	0.9901	-0.0024	0.9728	0.9830	-0.0102
1H1V	af_relaxed	1	0.7290	0.7510	-0.0220	0.9903	0.9898	0.0005	0.9817	0.9810	0.0007
1H1V	af_relaxed	2	0.7650	0.7280	0.0370	0.9893	0.9903	-0.0010	0.9769	0.9823	-0.0054
1H1V	af_relaxed	3	0.7100	0.7650	-0.0550	0.9907	0.9891	0.0016	0.9817	0.9735	0.0082
1H1V	af_relaxed	4	0.7140	0.7200	-0.0060	0.9905	0.9906	-0.0001	0.9810	0.9830	-0.0020
1H1V	af_unrelaxed	0	0.7580	0.7490	0.0090	0.9896	0.9900	-0.0004	0.9796	0.9817	-0.0021
1H1V	af_unrelaxed	1	0.7350	0.7560	-0.0210	0.9902	0.9897	0.0005	0.9837	0.9810	0.0027
1H1V	af_unrelaxed	2	0.7120	0.7370	-0.0250	0.9907	0.9901	0.0006	0.9817	0.9837	-0.0020
1H1V	af_unrelaxed	3	0.8330	0.7550	0.0780	0.9876	0.9895	-0.0019	0.9728	0.9769	-0.0041
1H1V	af_unrelaxed	4	0.7100	0.7180	-0.0080	0.9907	0.9907	0.0000	0.9823	0.9830	-0.0007
1H1V	amber_af	0	0.7650	0.7440	0.0210	0.9893	0.9901	-0.0008	0.9769	0.9830	-0.0061
1H1V	amber_af	1	0.7290	0.7520	-0.0230	0.9903	0.9898	0.0005	0.9830	0.9810	0.0020
1H1V	amber_af	2	0.7090	0.7290	-0.0200	0.9908	0.9903	0.0005	0.9823	0.9823	0.0000
1H1V	amber_af	3	0.8270	0.7710	0.0560	0.9877	0.9889	-0.0012	0.9728	0.9728	0.0000
1H1V	amber_af	4	0.7210	0.7190	0.0020	0.9903	0.9906	-0.0003	0.9803	0.9830	-0.0027
1H1V	amber_boltz	0	1.0800	0.7480	0.3320	0.9795	0.9895	-0.0100	0.9409	0.9708	-0.0299
1H1V	amber_boltz	1	0.9910	0.6860	0.3050	0.9824	0.9912	-0.0088	0.9463	0.9789	-0.0326
1H1V	amber_boltz	2	0.9480	0.9150	0.0330	0.9849	0.9852	-0.0003	0.9640	0.9613	0.0027
1H1V	amber_boltz	3	0.9890	0.8470	0.1420	0.9825	0.9868	-0.0043	0.9463	0.9633	-0.0170
1H1V	amber_boltz	4	1.1060	0.8890	0.2170	0.9778	0.9872	-0.0094	0.9293	0.9762	-0.0469
1H1V	boltz	0	1.0810	0.7460	0.3350	0.9795	0.9896	-0.0101	0.9416	0.9721	-0.0305
1H1V	boltz	1	0.9860	0.6830	0.3030	0.9826	0.9913	-0.0087	0.9470	0.9783	-0.0313
1H1V	boltz	2	0.9450	0.9100	0.0350	0.9850	0.9854	-0.0004	0.9633	0.9620	0.0013
1H1V	boltz	3	0.9830	0.8420	0.1410	0.9827	0.9870	-0.0043	0.9470	0.9633	-0.0163
1H1V	boltz	4	1.1020	0.8840	0.2180	0.9780	0.9874	-0.0094	0.9321	0.9749	-0.0428
1H9D	af_relaxed	0	1.1200	0.8360	0.2840	0.9704	0.9746	-0.0042	0.9731	0.9814	-0.0083
1H9D	af_relaxed	1	1.0210	0.9840	0.0370	0.9686	0.9697	-0.0011	0.9711	0.9731	-0.0020
1H9D	af_relaxed	2	0.7480	0.7780	-0.0300	0.9782	0.9765	0.0017	0.9793	0.9752	0.0041
1H9D	af_relaxed	3	0.6850	0.8180	-0.1330	0.9817	0.9777	0.0040	0.9876	0.9855	0.0021
1H9D	af_relaxed	4	0.7020	1.1070	-0.4050	0.9824	0.9709	0.0115	0.9876	0.9793	0.0083
1H9D	af_unrelaxed	0	1.0160	0.8370	0.1790	0.9689	0.9748	-0.0059	0.9731	0.9814	-0.0083
1H9D	af_unrelaxed	1	1.1200	0.9810	0.1390	0.9706	0.9700	0.0006	0.9752	0.9752	0.0000
1H9D	af_unrelaxed	2	0.6910	0.7820	-0.0910	0.9815	0.9764	0.0051	0.9876	0.9773	0.0103
1H9D	af_unrelaxed	3	0.6810	0.8180	-0.1370	0.9831	0.9778	0.0053	0.9876	0.9855	0.0021
1H9D	af_unrelaxed	4	0.7420	1.1090	-0.3670	0.9782	0.9708	0.0074	0.9793	0.9793	0.0000
1H9D	amber_af	0	1.0200	0.8360	0.1840	0.9686	0.9746	-0.0060	0.9711	0.9814	-0.0103
1H9D	amber_af	1	1.1200	0.9850	0.1350	0.9703	0.9697	0.0006	0.9731	0.9731	0.0000
1H9D	amber_af	2	0.6860	0.7790	-0.0930	0.9817	0.9764	0.0053	0.9876	0.9773	0.0103
1H9D	amber_af	3	0.7020	0.8180	-0.1160	0.9824	0.9777	0.0047	0.9876	0.9855	0.0021
1H9D	amber_af	4	0.7480	1.1070	-0.3590	0.9782	0.9709	0.0073	0.9793	0.9793	0.0000
1H9D	amber_boltz	0	1.5340	1.2280	0.3060	0.9586	0.9606	-0.0020	0.9669	0.9711	-0.0042
1H9D	amber_boltz	1	1.3840	1.3010	0.0830	0.9588	0.9618	-0.0030	0.9690	0.9690	0.0000
1H9D	amber_boltz	2	1.0520	1.2650	-0.2130	0.9659	0.9600	0.0059	0.9711	0.9690	0.0021
1H9D	amber_boltz	3	1.5850	1.8800	-0.2950	0.9525	0.9582	-0.0057	0.9649	0.9628	0.0021
1H9D	amber_boltz	4	1.2990	2.1120	-0.8130	0.9601	0.9586	0.0015	0.9690	0.9649	0.0041
1H9D	boltz	0	1.5220	1.2160	0.3060	0.9594	0.9610	-0.0016	0.9669	0.9711	-0.0042
1H9D	boltz	1	1.3700	1.2980	0.0720	0.9593	0.9624	-0.0031	0.9690	0.9690	0.0000
1H9D	boltz	2	1.0340	1.2590	-0.2250	0.9668	0.9603	0.0065	0.9731	0.9690	0.0041
1H9D	boltz	3	1.5800	1.8760	-0.2960	0.9530	0.9589	-0.0059	0.9628	0.9649	-0.0021
1H9D	boltz	4	1.2890	2.1070	-0.8180	0.9606	0.9591	0.0015	0.9711	0.9649	0.0062
1HCF	af_relaxed	0	3.3270	3.3180	0.0090	0.8701	0.8741	-0.0040	0.8554	0.8636	-0.0082
1HCF	af_relaxed	1	3.0610	2.7140	0.3470	0.8614	0.8921	-0.0307	0.8554	0.8802	-0.0248
1HCF	af_relaxed	2	3.3040	3.3290	-0.0250	0.8512	0.8514	-0.0002	0.8492	0.8471	0.0021
1HCF	af_relaxed	3	2.8550	3.1980	-0.3430	0.8883	0.8574	0.0309	0.8719	0.8492	0.0227
1HCF	af_relaxed	4	3.2320	3.4760	-0.2440	0.8569	0.8558	0.0011	0.8512	0.8450	0.0062
1HCF	af_unrelaxed	0	3.3360	3.3250	0.0110	0.8688	0.8734	-0.0046	0.8554	0.8616	-0.0062
1HCF	af_unrelaxed	1	2.8710	2.7280	0.1430	0.8867	0.8908	-0.0041	0.8719	0.8781	-0.0062
1HCF	af_unrelaxed	2	3.3200	3.3310	-0.0110	0.8510	0.8512	-0.0002	0.8492	0.8471	0.0021
1HCF	af_unrelaxed	3	3.0480	3.1890	-0.1410	0.8616	0.8575	0.0041	0.8554	0.8492	0.0062
